Order,Family,Genus,Species,Genome Composition
NA,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 4,ssDNA
NA,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 5,ssDNA
NA,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 6,ssDNA
NA,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 7,ssDNA
NA,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 8,ssDNA
NA,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 9,ssDNA
NA,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 10,ssDNA
NA,Genomoviridae,Gemycircularvirus,Rat associated gemycircularvirus 1,ssDNA
NA,Genomoviridae,Gemycircularvirus,Sclerotinia gemycircularvirus 1,ssDNA
NA,Genomoviridae,Gemycircularvirus,Sewage derived gemycircularvirus 1,ssDNA
NA,Genomoviridae,Gemycircularvirus,Sewage derived gemycircularvirus 2,ssDNA
NA,Genomoviridae,Gemycircularvirus,Sewage derived gemycircularvirus 3,ssDNA
NA,Genomoviridae,Gemycircularvirus,Sewage derived gemycircularvirus 4,ssDNA
NA,Genomoviridae,Gemycircularvirus,Sewage derived gemycircularvirus 5,ssDNA
NA,Genomoviridae,Gemycircularvirus,Sheep associated gemycircularvirus 1,ssDNA
NA,Genomoviridae,Gemycircularvirus,Soybean associated gemycircularvirus 1,ssDNA
NA,Genomoviridae,Gemyduguivirus,Dragonfly associated gemyduguivirus 1,ssDNA
NA,Genomoviridae,Gemygorvirus,Canine associated gemygorvirus 1,ssDNA
NA,Genomoviridae,Gemygorvirus,Mallard associated gemygorvirus 1,ssDNA
NA,Genomoviridae,Gemygorvirus,Pteropus associated gemygorvirus 1,ssDNA
NA,Genomoviridae,Gemygorvirus,Sewage derived gemygorvirus 1,ssDNA
NA,Genomoviridae,Gemygorvirus,Starling associated gemygorvirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Badger associated gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Black robin associated gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Blackbird associated gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Bovine associated gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Dragonfly associated gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Human associated gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Human associated gemykibivirus 2,ssDNA
NA,Genomoviridae,Gemykibivirus,Human associated gemykibivirus 3,ssDNA
NA,Genomoviridae,Gemykibivirus,Human associated gemykibivirus 4,ssDNA
NA,Genomoviridae,Gemykibivirus,Human associated gemykibivirus 5,ssDNA
NA,Genomoviridae,Gemykibivirus,Mongoose associated gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Pteropus associated gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Rhinolophus associated gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Rhinolophus associated gemykibivirus 2,ssDNA
NA,Genomoviridae,Gemykibivirus,Sewage derived gemykibivirus 1,ssDNA
NA,Genomoviridae,Gemykibivirus,Sewage derived gemykibivirus 2,ssDNA
NA,Genomoviridae,Gemykolovirus,Pteropus associated gemykolovirus 1,ssDNA
NA,Genomoviridae,Gemykolovirus,Pteropus associated gemykolovirus 2,ssDNA
NA,Genomoviridae,Gemykrogvirus,Bovine associated gemykrogvirus 1,ssDNA
NA,Genomoviridae,Gemykrogvirus,Caribou associated gemykrogvirus 1,ssDNA
NA,Genomoviridae,Gemykrogvirus,Sewage derived gemykrogvirus 1,ssDNA
NA,Genomoviridae,Gemykroznavirus,Rabbit associated gemykroznavirus 1,ssDNA
NA,Genomoviridae,Gemytondvirus,Ostrich associated gemytondvirus 1,ssDNA
NA,Genomoviridae,Gemyvongvirus,Human associated gemyvongvirus 1,ssDNA
NA,Globuloviridae,Globulovirus,Pyrobaculum spherical virus,dsDNA
NA,Globuloviridae,Globulovirus,Thermoproteus tenax spherical virus 1,dsDNA
NA,Guttaviridae,Alphaguttavirus,Sulfolobus newzealandicus droplet-shaped virus,dsDNA
NA,Guttaviridae,Betaguttavirus,Aeropyrum pernix ovoid virus 1,dsDNA
NA,Hepadnaviridae,Avihepadnavirus,Duck hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,Avihepadnavirus,Heron hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,Avihepadnavirus,Parrot hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,Orthohepadnavirus,Capuchin monkey hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,Orthohepadnavirus,Ground squirrel hepatitis virus,dsDNA-RT
NA,Hepadnaviridae,Orthohepadnavirus,Hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,Orthohepadnavirus,Long-fingered bat hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,Orthohepadnavirus,Pomona bat hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,Orthohepadnavirus,Roundleaf bat hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,Orthohepadnavirus,Tent-making bat hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,Orthohepadnavirus,Woodchuck hepatitis virus,dsDNA-RT
NA,Hepadnaviridae,Orthohepadnavirus,Woolly monkey hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,NA,Bluegill hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,NA,Tibetan frog hepatitis B virus,dsDNA-RT
NA,Hepadnaviridae,NA,White sucker hepatitis B virus,dsDNA-RT
NA,Hytrosaviridae,Glossinavirus,Glossina hytrovirus,dsDNA
NA,Hytrosaviridae,Muscavirus,Musca hytrovirus,dsDNA
NA,Inoviridae,Fibrovirus,Vibrio virus fs1,ssDNA(+)
NA,Inoviridae,Fibrovirus,Vibrio virus VGJ,ssDNA(+)
NA,Inoviridae,Habenivirus,Ralstonia virus RS603,ssDNA(+)
NA,Inoviridae,Habenivirus,Ralstonia virus RSM1,ssDNA(+)
NA,Inoviridae,Habenivirus,Ralstonia virus RSM3,ssDNA(+)
NA,Inoviridae,Inovirus,Escherichia virus M13,ssDNA(+)
NA,Inoviridae,Lineavirus,Escherichia virus I22,ssDNA(+)
NA,Inoviridae,Lineavirus,Salmonella virus IKe,ssDNA(+)
NA,Inoviridae,Plectrovirus,Acholeplasma virus L51,ssDNA(+)
NA,Inoviridae,Saetivirus,Vibrio virus fs2,ssDNA(+)
NA,Inoviridae,Saetivirus,Vibrio virus VFJ,ssDNA(+)
NA,Inoviridae,Vespertiliovirus,Spiroplasma virus C74,ssDNA(+)
NA,Inoviridae,Vespertiliovirus,Spiroplasma virus R8A2B,ssDNA(+)
NA,Inoviridae,Vespertiliovirus,Spiroplasma virus SkV1CR23x,ssDNA(+)
NA,Inoviridae,NA,Escherichia virus If1,ssDNA(+)
NA,Inoviridae,NA,Propionibacterium virus B5,ssDNA(+)
NA,Inoviridae,NA,Pseudomonas virus Pf1,ssDNA(+)
NA,Inoviridae,NA,Pseudomonas virus Pf3,ssDNA(+)
NA,Inoviridae,NA,Ralstonia virus PE226,ssDNA(+)
NA,Inoviridae,NA,Ralstonia virus RSS1,ssDNA(+)
NA,Inoviridae,NA,Spiroplasma virus SVTS2,ssDNA(+)
NA,Inoviridae,NA,Stenotrophomonas virus PSH1,ssDNA(+)
NA,Inoviridae,NA,Stenotrophomonas virus SMA6,ssDNA(+)
NA,Inoviridae,NA,Stenotrophomonas virus SMA7,ssDNA(+)
NA,Inoviridae,NA,Stenotrophomonas virus SMA9,ssDNA(+)
NA,Inoviridae,NA,Thermus virus OH3,ssDNA(+)
NA,Inoviridae,NA,Vibrio virus CTXphi,ssDNA(+)
NA,Inoviridae,NA,Vibrio virus KSF1,ssDNA(+)
NA,Inoviridae,NA,Vibrio virus VCY,ssDNA(+)
NA,Inoviridae,NA,Vibrio virus Vf33,ssDNA(+)
NA,Inoviridae,NA,Vibrio virus VfO3K6,ssDNA(+)
NA,Inoviridae,NA,Xanthomonas virus Cf1c,ssDNA(+)
NA,Inoviridae,NA,Xanthomonas virus Xf109,ssDNA(+)
NA,Iridoviridae,Lymphocystivirus,Lymphocystis disease virus 1,dsDNA
NA,Iridoviridae,Lymphocystivirus,Lymphocystis disease virus 2,dsDNA
NA,Iridoviridae,Lymphocystivirus,Lymphocystis disease virus 3,dsDNA
NA,Iridoviridae,Megalocytivirus,Infectious spleen and kidney necrosis virus,dsDNA
NA,Iridoviridae,Megalocytivirus,Scale drop disease virus,dsDNA
NA,Iridoviridae,Ranavirus,Ambystoma tigrinum virus,dsDNA
NA,Iridoviridae,Ranavirus,Common midwife toad virus,dsDNA
NA,Iridoviridae,Ranavirus,Epizootic haematopoietic necrosis virus,dsDNA
NA,Iridoviridae,Ranavirus,Frog virus 3,dsDNA
NA,Iridoviridae,Ranavirus,Santee-Cooper ranavirus,dsDNA
NA,Iridoviridae,Ranavirus,Singapore grouper iridovirus,dsDNA
NA,Iridoviridae,Chloriridovirus,Anopheles minimus iridovirus,dsDNA
NA,Iridoviridae,Chloriridovirus,Invertebrate iridescent virus 3,dsDNA
NA,Iridoviridae,Chloriridovirus,Invertebrate iridescent virus 9,dsDNA
NA,Iridoviridae,Chloriridovirus,Invertebrate iridescent virus 22,dsDNA
NA,Iridoviridae,Chloriridovirus,Invertebrate iridescent virus 25,dsDNA
NA,Iridoviridae,Decapodiridovirus,Decapod iridescent virus 1,dsDNA
NA,Iridoviridae,Iridovirus,Invertebrate iridescent virus 6,dsDNA
NA,Iridoviridae,Iridovirus,Invertebrate iridescent virus 31,dsDNA
NA,Lavidaviridae,Mavirus,Cafeteriavirus-dependent mavirus,dsDNA
NA,Lavidaviridae,Sputnikvirus,Mimivirus-dependent virus Sputnik,dsDNA
NA,Lavidaviridae,Sputnikvirus,Mimivirus-dependent virus Zamilon,dsDNA
NA,Marseilleviridae,Marseillevirus,Marseillevirus marseillevirus,dsDNA
NA,Marseilleviridae,Marseillevirus,Senegalvirus marseillevirus,dsDNA
NA,Marseilleviridae,NA,Lausannevirus,dsDNA
NA,Marseilleviridae,NA,Tunisvirus,dsDNA
NA,Microviridae,Alphatrevirus,Escherichia virus alpha3,ssDNA(+)
NA,Microviridae,Alphatrevirus,Escherichia virus ID21,ssDNA(+)
NA,Microviridae,Alphatrevirus,Escherichia virus ID32,ssDNA(+)
NA,Microviridae,Alphatrevirus,Escherichia virus ID62,ssDNA(+)
NA,Microviridae,Alphatrevirus,Escherichia virus NC28,ssDNA(+)
NA,Microviridae,Alphatrevirus,Escherichia virus NC29,ssDNA(+)
NA,Microviridae,Alphatrevirus,Escherichia virus NC35,ssDNA(+)
NA,Microviridae,Alphatrevirus,Escherichia virus phiK,ssDNA(+)
NA,Microviridae,Alphatrevirus,Escherichia virus St1,ssDNA(+)
NA,Microviridae,Alphatrevirus,Escherichia virus WA45,ssDNA(+)
NA,Microviridae,Gequatrovirus,Escherichia virus G4,ssDNA(+)
NA,Microviridae,Gequatrovirus,Escherichia virus ID52,ssDNA(+)
NA,Microviridae,Gequatrovirus,Escherichia virus Talmos,ssDNA(+)
NA,Microviridae,Sinsheimervirus,Escherichia virus phiX174,ssDNA(+)
NA,Microviridae,Bdellomicrovirus,Bdellovibrio virus MAC1,ssDNA(+)
NA,Microviridae,Bdellomicrovirus,Bdellovibrio virus MH2K,ssDNA(+)
NA,Microviridae,Chlamydiamicrovirus,Chlamydia virus Chp1,ssDNA(+)
NA,Microviridae,Chlamydiamicrovirus,Chlamydia virus Chp2,ssDNA(+)
NA,Microviridae,Chlamydiamicrovirus,Chlamydia virus CPAR39,ssDNA(+)
NA,Microviridae,Chlamydiamicrovirus,Chlamydia virus CPG1,ssDNA(+)
NA,Microviridae,Spiromicrovirus,Spiroplasma virus SpV4,ssDNA(+)
NA,Mimiviridae,Cafeteriavirus,Cafeteria roenbergensis virus,dsDNA
NA,Mimiviridae,Mimivirus,Acanthamoeba polyphaga mimivirus,dsDNA
NA,Nanoviridae,Babuvirus,Abaca bunchy top virus,ssDNA(+)
NA,Nanoviridae,Babuvirus,Banana bunchy top virus,ssDNA(+)
NA,Nanoviridae,Babuvirus,Cardamom bushy dwarf virus,ssDNA(+)
NA,Nanoviridae,Nanovirus,Black medic leaf roll virus,ssDNA(+)
NA,Nanoviridae,Nanovirus,Faba bean necrotic stunt virus,ssDNA(+)
NA,Nanoviridae,Nanovirus,Faba bean necrotic yellows virus,ssDNA(+)
NA,Nanoviridae,Nanovirus,Faba bean yellow leaf virus,ssDNA(+)
NA,Nanoviridae,Nanovirus,Milk vetch dwarf virus,ssDNA(+)
NA,Nanoviridae,Nanovirus,Pea necrotic yellow dwarf virus,ssDNA(+)
NA,Nanoviridae,Nanovirus,Pea yellow stunt virus,ssDNA(+)
NA,Nanoviridae,Nanovirus,Subterranean clover stunt virus,ssDNA(+)
NA,Nanoviridae,NA,Coconut foliar decay virus,ssDNA(+)
NA,Nimaviridae,Whispovirus,White spot syndrome virus,dsDNA
NA,Nudiviridae,Alphanudivirus,Gryllus bimaculatus nudivirus,dsDNA
NA,Nudiviridae,Alphanudivirus,Oryctes rhinoceros nudivirus,dsDNA
NA,Nudiviridae,Betanudivirus,Heliothis zea nudivirus,dsDNA
NA,Ovaliviridae,Alphaovalivirus,Sulfolobus ellipsoid virus 1,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 1,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 2,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 3,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 4,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 5,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 6,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 7,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 8,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 9,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 10,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 11,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 12,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 13,dsDNA
NA,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus 14,dsDNA
NA,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 1,dsDNA
NA,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 2,dsDNA
NA,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 3,dsDNA
NA,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 4,dsDNA
NA,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 5,dsDNA
NA,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 6,dsDNA
NA,Papillomaviridae,Chipapillomavirus,Chipapillomavirus 1,dsDNA
NA,Papillomaviridae,Chipapillomavirus,Chipapillomavirus 2,dsDNA
NA,Papillomaviridae,Chipapillomavirus,Chipapillomavirus 3,dsDNA
NA,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 1,dsDNA
NA,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 2,dsDNA
NA,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 3,dsDNA
NA,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 4,dsDNA
NA,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 5,dsDNA
NA,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 6,dsDNA
NA,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 7,dsDNA
NA,Papillomaviridae,Dyochipapillomavirus,Dyochipapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyodeltapapillomavirus,Dyodeltapapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyoepsilonpapillomavirus,Dyoepsilonpapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyoetapapillomavirus,Dyoetapapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyoiotapapillomavirus,Dyoiotapapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyoiotapapillomavirus,Dyoiotapapillomavirus 2,dsDNA
NA,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 2,dsDNA
NA,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 3,dsDNA
NA,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 4,dsDNA
NA,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 5,dsDNA
NA,Papillomaviridae,Dyolambdapapillomavirus,Dyolambdapapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyomupapillomavirus,Dyomupapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyonupapillomavirus,Dyonupapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyoomegapapillomavirus,Dyoomegapapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyoomikronpapillomavirus,Dyoomikronpapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyophipapillomavirus,Dyophipapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyopipapillomavirus,Dyopipapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyopsipapillomavirus,Dyopsipapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyorhopapillomavirus,Dyorhopapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyosigmapapillomavirus,Dyosigmapapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyotaupapillomavirus,Dyotaupapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyothetapapillomavirus,Dyothetapapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyoupsilonpapillomavirus,Dyoupsilonpapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyoxipapillomavirus,Dyoxipapillomavirus 1,dsDNA
NA,Papillomaviridae,Dyoxipapillomavirus,Dyoxipapillomavirus 2,dsDNA
NA,Papillomaviridae,Dyozetapapillomavirus,Dyozetapapillomavirus 1,dsDNA
NA,Papillomaviridae,Epsilonpapillomavirus,Epsilonpapillomavirus 1,dsDNA
NA,Papillomaviridae,Epsilonpapillomavirus,Epsilonpapillomavirus 2,dsDNA
NA,Papillomaviridae,Etapapillomavirus,Etapapillomavirus 1,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 1,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 2,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 3,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 4,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 5,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 6,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 7,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 8,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 9,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 10,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 11,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 12,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 13,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 14,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 15,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 16,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 17,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 18,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 19,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 20,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 21,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 22,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 23,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 24,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 25,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 26,dsDNA
NA,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 27,dsDNA
NA,Papillomaviridae,Iotapapillomavirus,Iotapapillomavirus 1,dsDNA
NA,Papillomaviridae,Iotapapillomavirus,Iotapapillomavirus 2,dsDNA
NA,Papillomaviridae,Kappapapillomavirus,Kappapapillomavirus 1,dsDNA
NA,Papillomaviridae,Kappapapillomavirus,Kappapapillomavirus 2,dsDNA
NA,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 1,dsDNA
NA,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 2,dsDNA
NA,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 3,dsDNA
NA,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 4,dsDNA
NA,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 5,dsDNA
NA,Papillomaviridae,Mupapillomavirus,Mupapillomavirus 1,dsDNA
NA,Papillomaviridae,Mupapillomavirus,Mupapillomavirus 2,dsDNA
NA,Papillomaviridae,Mupapillomavirus,Mupapillomavirus 3,dsDNA
NA,Papillomaviridae,Nupapillomavirus,Nupapillomavirus 1,dsDNA
NA,Papillomaviridae,Omegapapillomavirus,Omegapapillomavirus 1,dsDNA
NA,Papillomaviridae,Omikronpapillomavirus,Omikronpapillomavirus 1,dsDNA
NA,Papillomaviridae,Phipapillomavirus,Phipapillomavirus 1,dsDNA
NA,Papillomaviridae,Pipapillomavirus,Pipapillomavirus 1,dsDNA
NA,Papillomaviridae,Pipapillomavirus,Pipapillomavirus 2,dsDNA
NA,Papillomaviridae,Psipapillomavirus,Psipapillomavirus 1,dsDNA
NA,Papillomaviridae,Psipapillomavirus,Psipapillomavirus 2,dsDNA
NA,Papillomaviridae,Psipapillomavirus,Psipapillomavirus 3,dsDNA
NA,Papillomaviridae,Rhopapillomavirus,Rhopapillomavirus 1,dsDNA
NA,Papillomaviridae,Rhopapillomavirus,Rhopapillomavirus 2,dsDNA
NA,Papillomaviridae,Sigmapapillomavirus,Sigmapapillomavirus 1,dsDNA
NA,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 1,dsDNA
NA,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 2,dsDNA
NA,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 3,dsDNA
NA,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 4,dsDNA
NA,Papillomaviridae,Thetapapillomavirus,Thetapapillomavirus 1,dsDNA
NA,Papillomaviridae,Treisdeltapapillomavirus,Treisdeltapapillomavirus 1,dsDNA
NA,Papillomaviridae,Treisepsilonpapillomavirus,Treisepsilonpapillomavirus 1,dsDNA
NA,Papillomaviridae,Treisetapapillomavirus,Treisetapapillomavirus 1,dsDNA
NA,Papillomaviridae,Treisiotapapillomavirus,Treisiotapapillomavirus 1,dsDNA
NA,Papillomaviridae,Treiskappapapillomavirus,Treiskappapapillomavirus 1,dsDNA
NA,Papillomaviridae,Treisthetapapillomavirus,Treisthetapapillomavirus 1,dsDNA
NA,Papillomaviridae,Treiszetapapillomavirus,Treiszetapapillomavirus 1,dsDNA
NA,Papillomaviridae,Upsilonpapillomavirus,Upsilonpapillomavirus 1,dsDNA
NA,Papillomaviridae,Upsilonpapillomavirus,Upsilonpapillomavirus 2,dsDNA
NA,Papillomaviridae,Upsilonpapillomavirus,Upsilonpapillomavirus 3,dsDNA
NA,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 1,dsDNA
NA,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 2,dsDNA
NA,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 3,dsDNA
NA,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 4,dsDNA
NA,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 5,dsDNA
NA,Papillomaviridae,Zetapapillomavirus,Zetapapillomavirus 1,dsDNA
NA,Papillomaviridae,Alefpapillomavirus,Alefpapillomavirus 1,dsDNA
NA,Parvoviridae,Ambidensovirus,Asteroid ambidensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Blattodean ambidensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Blattodean ambidensovirus 2,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Decapod ambidensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Dipteran ambidensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Hemipteran ambidensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Hemipteran ambidensovirus 2,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Hemipteran ambidensovirus 3,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Hymenopteran ambidensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Lepidopteran ambidensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Ambidensovirus,Orthopteran ambidensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Brevidensovirus,Dipteran brevidensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Brevidensovirus,Dipteran brevidensovirus 2,ssDNA(+/-)
NA,Parvoviridae,Hepandensovirus,Decapod hepandensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 1,ssDNA(+/-)
NA,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 2,ssDNA(+/-)
NA,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 3,ssDNA(+/-)
NA,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 4,ssDNA(+/-)
NA,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 5,ssDNA(+/-)
NA,Parvoviridae,Penstyldensovirus,Decapod penstyldensovirus 1,ssDNA(+/-)
NA,Parvoviridae,NA,Orthopteran densovirus 1,ssDNA(+/-)
NA,Parvoviridae,Amdoparvovirus,Carnivore amdoparvovirus 1,ssDNA(+/-)
NA,Parvoviridae,Amdoparvovirus,Carnivore amdoparvovirus 2,ssDNA(+/-)
NA,Parvoviridae,Amdoparvovirus,Carnivore amdoparvovirus 3,ssDNA(+/-)
NA,Parvoviridae,Amdoparvovirus,Carnivore amdoparvovirus 4,ssDNA(+/-)
NA,Parvoviridae,Aveparvovirus,Galliform aveparvovirus 1,ssDNA(+/-)
NA,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 1,ssDNA(+/-)
NA,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 2,ssDNA(+/-)
NA,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 3,ssDNA(+/-)
NA,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 4,ssDNA(+/-)
NA,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 5,ssDNA(+/-)
